CustomerID,Segment,Age,Country,Plan,ContractType,AutoRenew,TenureMonths,MonthlyCharges,Upgrades,Downgrades,IsPromoEligible,LoginsLast30d,SessionsPerUserLastMonth,PeakUsageTimeOfDay,ActiveDaysLastMonth,LastLoginDaysAgo,UsageTrend3m_Hours,AvgMonthlyUsageHours,SupportTicketsPerMonth,NPS,PaymentDelayDays,FailedPayments_12m,TotalSpend,Churn
C15339,Individual,58,UK,Basic,Quarterly,0,12.03014458,117.44,0,0,0,19,4.2,Night,18,20,92.4,207.97117,4,11,2,2,1341.96,0
C15340,Individual,31,USA,Standard,Annual,1,2.396153796,192.41,0,0,0,27,7.1,Morning,26,33,151.4,86.70219291,1,20,2,1,1722.47,1
C15341,SmallBiz,27,India,Basic,Monthly,1,2.923934457,39.22,1,0,0,16,5.9,Morning,30,11,98.2,1.901257538,2,-12,4,0,50.74,1
C15342,Individual,65,UK,Standard,Monthly,1,28.52460663,143.97,1,1,1,25,2.9,Evening,20,2,6.2,78.65780357,0,26,1,2,4658.74,0
C15343,Individual,41,Canada,Basic,Monthly,1,42.33176528,96.19,1,0,0,23,5.9,Morning,26,4,100.2,103.053868,1,5,1,1,3453.39,0
C15344,Individual,67,UK,Basic,Monthly,1,12.05648633,36.79,0,0,0,21,0.9,Afternoon,30,24,188.1,142.0877402,1,40,1,1,714.64,0
C15345,SmallBiz,50,Germany,Basic,Monthly,1,65.67606831,42.56,0,1,1,21,8.1,Night,14,23,185.1,66.04993531,2,19,3,3,2431.89,1
C15346,SmallBiz,51,UK,Standard,Monthly,1,1,57.13,0,0,1,25,9.9,Afternoon,21,50,94.2,52.039849,2,19,1,0,121.98,1
C15347,Individual,37,India,Premium,Monthly,0,3.433262375,123.47,0,1,0,21,5,Morning,22,23,4.1,87.34266734,2,40,2,1,752.09,1
C15348,Individual,45,USA,Standard,Quarterly,1,43.97543962,126.34,0,0,0,21,2.7,Afternoon,17,32,131,133.357426,2,35,1,2,6489.67,0
C15349,Individual,21,India,Standard,Monthly,1,60.36782238,100.89,0,0,0,17,2.7,Afternoon,30,0,59.5,45.63964979,2,-8,2,0,3432.18,0
C15350,Individual,51,India,Basic,Quarterly,1,21.45703991,115.61,0,0,0,23,1.1,Afternoon,21,25,101.6,40.97337681,1,97,3,3,3627.79,1
C15351,Individual,21,USA,Basic,Monthly,1,46.69823365,194.47,0,1,0,21,8.3,Morning,14,1,139.8,168.6116115,3,58,2,2,8248.29,0
C15352,Individual,23,Germany,Basic,Monthly,0,27.17117951,125.18,0,1,0,19,2.7,Evening,30,24,52.1,49.27271875,0,15,2,1,2222.44,0
C15353,Individual,39,India,Basic,Monthly,0,1,76.82,0,0,0,21,8.9,Night,30,8,21.2,40.53852021,1,-1,5,3,541.85,1
C15354,Enterprise,21,USA,Basic,Annual,1,8.872562791,168.7,0,1,1,27,8.6,Night,20,29,20.1,48.77612368,1,10,5,5,1998.74,1
C15355,Individual,67,USA,Basic,Monthly,1,10.1910046,59.35,1,1,1,21,8.9,Evening,18,52,22.1,36.15206282,0,-40,0,1,745.61,1
C15356,SmallBiz,22,India,Basic,Monthly,1,40.27558111,193.43,0,0,0,16,6.3,Afternoon,10,34,142.1,35.88307716,1,-9,2,1,6812.29,0
C15357,Individual,28,USA,Basic,Monthly,1,39.13858046,92.51,0,0,0,18,4.3,Night,16,17,183.4,119.2319576,2,-26,2,2,2026.93,0
C15358,Enterprise,62,Canada,Basic,Monthly,1,24.28119156,78.99,1,0,0,16,0.1,Night,21,0,126.3,187.6579403,1,52,2,2,2885.34,0
C15359,Individual,52,India,Basic,Quarterly,0,44.07848944,94.37,1,0,0,18,9.6,Morning,23,23,48.8,189.7107966,1,45,3,1,4595.65,0
C15360,Individual,36,Germany,Premium,Monthly,1,25.13316334,159.67,0,1,0,22,6.8,Morning,15,23,29.1,138.5105352,2,9,1,0,4504.29,0
C15361,SmallBiz,69,Canada,Premium,Quarterly,1,47.13918961,15.07,1,1,1,17,6.7,Morning,21,40,139,97.70413137,2,-5,2,0,1012.35,0
C15362,Individual,28,Germany,Standard,Quarterly,1,23.49210183,190.03,1,0,0,21,2.6,Morning,24,2,94.2,196.4486143,3,22,1,1,4581.05,0
C15363,Individual,28,India,Premium,Annual,0,14.68815293,75.71,1,0,0,30,9.6,Evening,21,26,20.3,91.37482712,2,-58,7,1,636.85,1
C15364,Individual,44,UK,Standard,Annual,1,47.19182054,167.7,0,0,1,17,5.7,Night,30,30,71.7,129.9148548,1,60,1,2,6605.22,0
C15365,SmallBiz,19,USA,Standard,Quarterly,1,3.898392192,148.92,0,0,0,26,5.1,Evening,16,8,136.1,56.51708626,0,-11,3,0,1268.88,1
C15366,Individual,64,Canada,Basic,Quarterly,1,49.4401581,14.89,3,2,0,13,6.9,Evening,21,23,164.1,108.6201865,1,38,3,0,868.7,0
C15367,SmallBiz,25,India,Basic,Quarterly,1,14.63888236,148.62,0,1,1,19,6.2,Night,28,22,171.4,88.69586883,0,-16,6,2,1913.87,1
C15368,Individual,51,USA,Basic,Monthly,1,59.75480523,87.43,2,1,0,14,9.6,Morning,15,7,52.2,116.6730089,2,6,3,2,5017.37,0
C15369,Individual,57,UK,Basic,Annual,1,47.43980578,162.86,1,1,1,17,5.6,Afternoon,27,6,147,105.5149401,2,8,2,0,6456.85,0
C15370,Individual,37,Germany,Basic,Monthly,0,30.93258466,92.15,1,2,1,27,2.4,Afternoon,30,21,180.2,25.90845607,2,24,2,0,1991.88,0
C15371,Individual,40,India,Basic,Quarterly,0,30.24429337,127.19,0,1,1,17,6.7,Morning,14,7,184.2,11.194147,3,27,2,0,2892.34,1
C15372,Individual,32,India,Standard,Monthly,0,53.92106394,103.21,0,0,0,11,3.5,Morning,29,13,166.3,207.97117,0,58,4,0,5310.67,0
C15373,SmallBiz,65,UK,Standard,Annual,0,21.06216834,154.21,0,4,1,19,8.8,Afternoon,21,39,30.5,85.66059788,0,14,3,1,5593.16,0
C15374,Individual,30,Germany,Basic,Monthly,1,1,118.06,1,0,0,22,2.9,Morning,13,11,145.8,47.85009965,1,39,5,0,166.42,1
C15375,Individual,48,India,Standard,Quarterly,1,44.56251826,18.38,0,0,1,22,9.4,Afternoon,22,41,98.8,117.8486207,1,12,3,2,936.9,0
C15376,SmallBiz,66,USA,Basic,Monthly,0,58.84989181,181.52,0,0,0,12,2.3,Night,19,0,5.9,10.90817199,1,10,5,2,9654.79,0
C15377,SmallBiz,63,UK,Basic,Quarterly,0,12.747179,155.45,1,0,0,36,7.9,Evening,19,43,4.1,85.97853421,2,41,7,1,2973.37,0
C15378,SmallBiz,31,India,Standard,Monthly,1,24.26692981,31.48,2,0,1,18,5.3,Morning,10,6,67.5,33.58037681,0,17,2,0,1077.16,0
C15379,SmallBiz,18,Germany,Premium,Quarterly,1,30.70474896,182.57,0,0,0,22,7.6,Night,23,15,154.6,31.64527673,1,100,3,4,3180.7,1
C15380,Individual,44,Canada,Standard,Monthly,1,27.48404504,55.76,1,0,0,22,4,Afternoon,23,1,7.2,95.30623492,3,63,1,2,1664.69,0
C15381,SmallBiz,50,India,Basic,Monthly,1,9.09460372,177.27,0,0,0,29,1.3,Morning,28,27,184,86.25878291,2,0,6,0,743.7,1
C15382,Individual,52,Germany,Basic,Quarterly,0,6.372410788,196.59,2,0,1,28,1.3,Morning,22,17,163.2,53.24598527,3,80,2,0,1876,1
C15383,Individual,32,UK,Basic,Monthly,1,16.90634494,116.92,0,0,1,25,5.6,Evening,24,6,43.8,30.04009306,1,15,3,3,1627.92,1
C15384,SmallBiz,22,Germany,Standard,Monthly,1,1,191.69,1,0,0,21,5.9,Afternoon,14,31,93.4,55.70665294,1,15,2,3,433.37,1
C15385,Enterprise,54,Germany,Basic,Annual,1,29.48788108,107.1,1,0,0,23,2.4,Afternoon,29,19,186.4,48.59899427,2,-9,0,1,1508.52,1
C15386,SmallBiz,21,UK,Standard,Annual,1,1,175.07,0,0,0,27,3,Morning,28,23,57.7,27.38474931,1,-19,2,0,274.75,1
C15387,Individual,63,Canada,Standard,Monthly,1,55.25915492,29.23,0,1,1,14,8.7,Evening,22,1,23.5,156.1364105,0,9,5,1,1671.54,0
C15388,Individual,37,USA,Premium,Monthly,1,24.17067162,177.05,3,0,0,23,7.6,Night,25,18,163.4,59.94182653,3,-6,1,0,5127.43,0
C15389,Individual,56,Canada,Standard,Quarterly,1,30.01387408,25.68,0,0,0,26,4.8,Evening,22,0,72.1,181.8227356,3,3,2,1,692.2,0
C15390,SmallBiz,39,USA,Standard,Monthly,1,54.611966,33.67,0,0,0,19,0.6,Night,21,11,39.9,63.50383198,1,24,1,0,2171.19,0
C15391,Individual,41,USA,Standard,Monthly,1,7.78560594,191.63,0,1,1,25,5.7,Morning,18,19,143.3,162.1874647,2,40,2,0,3394.81,0
C15392,SmallBiz,64,USA,Basic,Annual,1,62.7651809,196.07,0,0,0,15,4.5,Evening,19,15,193.2,182.098214,0,11,3,1,10428.95,0
C15393,Individual,28,India,Basic,Monthly,1,43.3956169,195.36,0,0,0,11,5.6,Afternoon,30,5,173.2,160.1930427,3,41,0,2,11221.55,0
C15394,SmallBiz,63,Canada,Basic,Annual,1,44.30311848,131.19,2,1,0,16,1.1,Night,23,22,66.1,153.2864962,2,14,2,1,6810.51,0
C15395,Enterprise,23,Germany,Standard,Monthly,0,5.25653349,64.56,3,0,0,32,3.9,Morning,12,38,151.6,73.75984619,1,1,2,0,788.09,0
C15396,Individual,44,India,Standard,Monthly,1,10.21792202,58.36,0,1,1,26,8.1,Night,21,18,43.7,65.69832104,0,0,2,0,65.15,1
C15397,Individual,27,UK,Standard,Monthly,0,4.856173602,134.52,0,1,0,24,4.9,Morning,20,11,6.1,37.12506187,2,-18,4,3,801.29,1
C15398,SmallBiz,56,UK,Standard,Monthly,0,35.7217625,55.68,0,1,1,18,2.2,Afternoon,10,28,82.7,151.6845195,1,37,4,1,1456.03,0
C15399,Individual,27,USA,Standard,Monthly,1,46.1631936,54.31,0,0,0,17,0.7,Night,8,1,82.6,59.83215717,0,-27,1,2,2383.28,1
C15400,SmallBiz,63,India,Premium,Monthly,1,23.64071177,135.06,0,1,0,15,7,Night,23,27,137.8,70.74581275,2,-1,2,1,3247.83,0
C15401,Individual,43,India,Basic,Annual,1,54.14146405,135.89,1,2,1,13,6.8,Evening,23,22,52.9,24.97196738,2,-30,1,2,6906.7,0
C15402,Individual,54,UK,Premium,Monthly,0,27.30481246,186.29,0,0,0,17,8.7,Night,30,9,157.4,41.15876808,2,-9,1,1,5358.7,1
C15403,SmallBiz,50,Germany,Standard,Annual,1,21.94001385,179.34,0,0,0,31,4.9,Night,18,38,107.5,193.0909396,1,16,3,0,2041.69,0
C15404,Individual,68,Canada,Premium,Annual,1,39.64099115,11.68,0,0,1,22,7.9,Night,25,0,0.3,3.983438969,3,27,5,3,426.47,1
C15405,Enterprise,25,Canada,Standard,Monthly,1,26.62611335,188.64,3,0,1,23,3.9,Night,30,37,132.9,182.1256699,2,-13,4,0,5248.71,0
C15406,Individual,68,USA,Basic,Quarterly,1,13.23249174,150.7,0,1,0,23,9,Night,22,31,117.1,158.8335825,1,30,2,0,3460.33,0
C15407,SmallBiz,66,USA,Basic,Monthly,1,37.25891117,100.18,0,0,0,17,7.2,Morning,15,38,117.8,98.22667344,1,-4,0,1,4577.41,0
C15408,Individual,68,USA,Basic,Annual,1,34.26385053,42.88,1,0,0,16,7.6,Morning,14,35,102.7,168.4973002,3,-54,2,1,2179.17,0
C15409,Individual,45,UK,Standard,Monthly,0,57.23030638,133.32,0,0,0,17,1.1,Afternoon,18,3,186.6,144.8926153,1,60,1,2,5379.08,0
C15410,Individual,65,UK,Basic,Quarterly,0,1,36.17,0,0,0,27,4.3,Morning,7,8,37.8,36.70394805,2,-62,2,0,136.62,1
C15411,SmallBiz,53,Canada,Standard,Monthly,1,35.68827624,45.99,0,0,1,16,3.7,Evening,20,30,55.2,190.2169191,2,60,3,0,1603.85,0
C15412,Individual,57,USA,Standard,Quarterly,1,41.44313479,155.21,0,1,0,19,6.7,Afternoon,12,26,104.5,75.8390515,0,-16,0,2,6791.83,0
C15413,SmallBiz,42,India,Basic,Quarterly,1,52.52572957,163.61,0,0,0,11,0.6,Afternoon,18,42,163.2,54.46313581,1,16,2,2,6801.86,0
C15414,Individual,53,Germany,Basic,Monthly,0,25.40981425,37.23,0,0,1,29,9.8,Afternoon,25,31,78.4,109.1667994,2,26,0,1,1116.27,0
C15415,SmallBiz,30,UK,Basic,Quarterly,0,50.09689399,151.12,0,0,0,12,8,Night,23,25,172.7,79.64448392,0,68,0,2,7835.25,0
C15416,SmallBiz,24,USA,Basic,Annual,1,22.74437257,46.63,1,0,0,24,6.1,Morning,24,1,61,21.56741094,2,-68,1,0,495.93,1
C15417,Individual,18,USA,Standard,Monthly,1,28.18480288,112.56,1,1,0,21,6.2,Night,27,19,28.4,118.6985405,2,0,3,2,3113.39,0
C15418,Individual,26,UK,Basic,Monthly,1,32.76521763,182.96,0,0,0,24,7.4,Afternoon,23,17,172,0.509351372,3,59,1,1,4277.55,0
C15419,Individual,45,Canada,Basic,Monthly,1,22.3242395,43.34,2,3,0,15,5.2,Night,9,24,14.7,66.8619977,0,-4,3,1,1223.98,1
C15420,Individual,53,Canada,Standard,Monthly,1,6.723890294,78.83,0,0,1,23,4,Evening,30,7,189.3,82.62338582,2,-17,3,2,441.59,1
C15421,Individual,63,Canada,Premium,Monthly,0,1,148.43,0,0,0,24,6.3,Morning,12,28,56.9,52.39677434,1,-5,2,2,1527.7,1
C15422,SmallBiz,47,Canada,Basic,Quarterly,1,13.91167437,107.71,1,0,0,31,0.6,Morning,20,4,63.5,171.5877138,2,-25,5,2,2093.78,0
C15423,Individual,26,India,Premium,Monthly,1,42.28355559,42.73,1,0,0,12,5.7,Afternoon,20,24,0.4,185.0538846,2,14,0,0,2304.55,0
C15424,SmallBiz,47,USA,Premium,Quarterly,1,62.94705924,40.99,0,0,1,13,3,Evening,18,19,14.1,136.6207828,0,-6,2,0,2198.61,0
C15425,Enterprise,52,Canada,Standard,Annual,0,35.84297299,28.21,0,0,0,18,6.2,Night,22,0,167.3,65.19892562,0,19,2,4,824.41,0
C15426,Individual,64,Canada,Basic,Quarterly,1,15.54293689,95.5,0,0,1,27,8.7,Evening,11,47,111.4,59.59848363,2,-12,3,0,941.69,1
C15427,Individual,44,Germany,Basic,Monthly,1,60.71429829,49.59,0,0,1,19,9,Afternoon,15,37,117.5,46.63065368,2,-21,3,0,3734.24,0
C15428,Individual,46,Germany,Standard,Monthly,1,33.72129615,187.48,0,0,0,24,0.9,Evening,14,2,144.6,151.2478645,2,0,1,2,8575.62,0
C15429,SmallBiz,22,USA,Standard,Monthly,1,65.08518257,120.2,0,0,1,11,7.3,Afternoon,11,13,41.2,183.096005,3,25,4,1,6427.49,0
C15430,Individual,18,UK,Standard,Monthly,1,56.76333399,54.73,0,0,0,15,2.3,Night,20,17,109.7,182.7436907,2,35,2,2,2537.73,0
C15431,Individual,60,Canada,Premium,Quarterly,1,54.62440892,60.21,1,0,0,16,6.3,Evening,15,44,2.5,203.0198511,4,1,3,1,2597.04,0
C15432,Enterprise,68,India,Basic,Quarterly,1,10.0022188,109.46,0,3,0,23,4.2,Evening,14,42,165.8,102.1555295,1,-48,2,2,1595.24,0
C15433,Individual,22,Germany,Basic,Annual,1,49.97478231,62.36,2,0,1,25,7.3,Afternoon,30,25,174.3,134.1995877,1,-33,5,0,2054.66,0
C15434,SmallBiz,46,Canada,Standard,Monthly,1,41.19067269,54.32,0,0,0,15,3.8,Morning,22,2,44.9,51.89232034,6,52,1,4,1739.36,1
C15435,Individual,34,UK,Basic,Annual,1,55.59065076,93.73,2,0,0,19,4.9,Evening,17,28,107.7,53.4915846,1,-18,5,0,4518.9,0
C15436,Individual,68,India,Basic,Quarterly,1,45.15869141,112.86,1,0,0,15,4.4,Morning,16,9,61.2,207.97117,2,-12,3,3,3437.43,0
C15437,SmallBiz,66,Germany,Basic,Monthly,0,18.64739469,30.84,1,1,0,26,6.9,Evening,17,0,61.3,54.57424985,1,37,4,1,626.07,0
C15438,Individual,54,UK,Premium,Annual,1,45.29890082,140.45,0,1,1,29,7.7,Evening,30,31,24.6,87.54855763,0,21,3,2,3953.64,0
C15439,SmallBiz,41,UK,Standard,Monthly,1,34.02385795,61.27,1,0,0,21,4.3,Afternoon,18,38,109.1,89.76672537,1,-29,2,0,1999.78,0
C15440,Individual,69,India,Basic,Quarterly,1,54.63708434,87.32,0,0,0,16,3.4,Afternoon,9,33,142.1,45.88219347,1,5,3,1,4254.77,1
C15441,SmallBiz,44,India,Basic,Monthly,1,1,62.31,1,0,0,23,9.9,Night,21,40,157,17.18338405,1,55,2,1,422.77,1
C15442,Individual,26,Germany,Basic,Annual,1,51.18163431,104.61,0,1,0,17,3.8,Night,30,34,167.4,4.294395231,1,-53,3,0,4870.11,0
C15443,Individual,55,India,Standard,Quarterly,1,59.06973812,198.98,1,0,1,24,1.3,Evening,16,26,48.1,186.5278223,1,-34,1,0,11937.17,0
C15444,Individual,30,Canada,Standard,Monthly,1,62.55082485,158.16,1,0,0,20,5.2,Night,9,30,64,76.68633786,1,56,0,3,7555.52,1
C15445,Individual,43,India,Basic,Monthly,1,35.52635284,146.96,0,1,1,18,3.6,Afternoon,24,25,10.1,28.814702,0,25,3,1,4404.35,0
C15446,Individual,28,UK,Basic,Annual,1,27.81600268,134.69,1,1,0,15,2.5,Morning,16,7,59.2,197.7491854,0,43,4,0,4583.39,0
C15447,Individual,41,India,Premium,Monthly,1,11.53628294,79.21,1,0,1,24,8.2,Afternoon,23,46,6.1,47.70642259,1,-20,3,1,447.06,1
C15448,Individual,50,Germany,Basic,Monthly,0,46.11784806,114.57,0,0,0,22,3.7,Morning,23,18,97.4,59.1690704,2,67,4,2,3283.83,0
C15449,Individual,66,Canada,Basic,Monthly,0,10.80502146,174.68,1,1,0,23,4.3,Morning,17,2,63.4,0.042333329,0,7,0,0,1198.16,1
C15450,Individual,23,India,Standard,Quarterly,1,21.59585394,148.47,0,1,0,20,4.9,Morning,18,16,29,138.4419605,0,23,4,1,3130.29,0
C15451,Individual,52,Canada,Standard,Monthly,0,14.55509822,186.96,1,0,1,32,4.9,Morning,18,39,184.8,47.2297408,2,30,2,1,2463.65,0
C15452,Individual,33,India,Basic,Monthly,1,62.45600897,175.12,1,1,0,18,5.2,Night,23,60,95.6,42.47674692,1,-26,1,0,10799.12,0
C15453,Enterprise,30,Canada,Basic,Monthly,1,16.16612643,163.83,1,0,0,18,5.3,Afternoon,10,36,44.3,61.96042193,0,39,3,0,3013.22,0
C15454,Individual,61,India,Basic,Quarterly,1,39.12009269,51.28,1,0,1,19,6.7,Evening,14,20,56.8,18.5491157,0,59,3,1,2583.98,0
C15455,Individual,28,India,Basic,Monthly,0,25.19729558,110.42,0,0,0,30,5.4,Evening,22,15,59.4,3.787131967,0,20,2,2,1364.92,0
C15456,Individual,40,USA,Basic,Quarterly,1,22.26845705,144.14,0,0,1,21,6,Evening,24,37,57.1,32.54957895,2,55,4,1,2072.38,0
C15457,SmallBiz,19,UK,Standard,Monthly,0,1.343089427,87.43,0,0,0,33,5.5,Night,25,21,144.9,10.45478804,4,-17,4,1,490.27,1
C15458,Individual,47,Germany,Standard,Monthly,1,43.52342478,61.16,0,0,0,27,4,Morning,6,1,87.4,7.549280131,0,-16,3,1,2451.09,1
C15459,SmallBiz,36,Germany,Basic,Annual,1,26.08734901,146.51,0,0,0,21,3.1,Morning,22,22,83.3,139.9534344,3,-11,5,3,4153.51,0
C15460,Individual,57,USA,Standard,Monthly,1,1.699343955,77.31,1,0,0,18,9.4,Morning,15,14,75.6,165.1873679,1,21,0,1,1151.26,0
C15461,Individual,62,India,Premium,Monthly,1,40.27568133,75.57,1,0,1,18,3.1,Night,29,23,107.2,61.33531098,0,-11,1,0,2481.58,0
C15462,SmallBiz,63,UK,Standard,Monthly,1,46.71392846,120.21,1,0,1,20,2.4,Afternoon,5,31,58.4,8.365735019,2,49,3,0,4654.8,1
C15463,Individual,64,Canada,Basic,Monthly,1,51.18190001,61.58,1,0,0,13,9.4,Afternoon,25,0,100.3,130.3121899,1,-9,1,0,2656.37,0
C15464,Individual,66,USA,Basic,Monthly,1,24.71033093,158.14,1,0,1,23,9,Night,23,33,110.5,21.2919688,1,-9,4,0,3584.05,0
C15465,SmallBiz,32,Germany,Standard,Quarterly,1,12.00469778,123.71,1,0,0,24,6.3,Morning,29,15,19.3,47.65476185,2,-15,1,0,942.81,1
C15466,Individual,59,Germany,Standard,Monthly,0,36.32067812,142.65,0,0,0,15,6.2,Evening,11,0,137.4,90.46433959,2,9,3,2,4481.25,0
C15467,SmallBiz,50,Germany,Standard,Monthly,0,61.78530502,107.67,2,2,0,20,3.6,Morning,11,53,157.6,127.569323,2,82,4,1,7263.73,0
C15468,Individual,61,India,Basic,Monthly,1,45.25626353,39.28,1,1,0,14,0.9,Night,30,0,55.5,121.7558399,2,21,4,1,1981.37,0
C15469,SmallBiz,58,Canada,Basic,Monthly,1,11.79307962,19.96,0,2,1,27,6.2,Evening,22,17,146.8,9.823601142,6,-17,1,2,83.9,1
C15470,SmallBiz,22,Canada,Standard,Monthly,0,9.732213947,110.36,1,0,0,29,0.6,Night,13,10,164.5,61.09671936,3,-1,3,1,1205.07,1
C15471,Individual,39,Canada,Standard,Monthly,0,28.81195374,173.17,0,0,1,24,0.2,Morning,24,35,172.1,8.342088242,3,4,4,2,3263.95,0
C15472,SmallBiz,44,India,Basic,Quarterly,1,38.8219857,34.99,0,2,0,24,8.2,Afternoon,28,11,48,34.98780305,1,66,2,1,758.27,0
C15473,Individual,64,Germany,Basic,Monthly,1,19.90320372,14.42,2,0,1,19,1.8,Morning,18,30,133.7,59.34882227,1,46,2,0,139.41,1
C15474,Individual,52,Germany,Basic,Monthly,0,15.68817276,38.28,0,0,1,21,6.2,Afternoon,27,31,68.3,59.49670823,5,-16,6,2,193.65,1
C15475,Individual,36,India,Standard,Quarterly,0,46.60671775,193.05,0,0,1,16,5.6,Evening,28,5,89.8,167.7982222,1,13,5,1,10417.09,0
C15476,Individual,56,UK,Standard,Annual,1,19.48736121,155.09,0,2,0,18,7.9,Afternoon,13,23,140.8,66.78728343,1,-12,1,2,1944.75,0
C15477,SmallBiz,24,India,Standard,Annual,0,37.80128365,159.23,1,0,1,20,3.2,Night,12,26,164.3,88.27284469,1,-21,2,0,6626.87,0
C15478,Individual,56,India,Standard,Annual,0,11.77482108,184.67,0,0,1,32,2.8,Night,18,15,17.7,56.39343324,1,17,4,1,1272.49,1
C15479,Enterprise,51,Germany,Basic,Monthly,1,17.48428536,95.13,0,2,1,25,1.9,Evening,25,28,69.7,71.65789102,2,6,4,1,663.92,1
C15480,Individual,51,Canada,Standard,Quarterly,1,28.27288607,147.3,0,1,0,13,2.8,Afternoon,16,22,26.1,126.4836761,1,-39,2,0,5020.05,0
C15481,Individual,44,Germany,Standard,Annual,1,36.20503649,50.61,0,2,0,24,5.1,Night,21,26,127.3,112.2951386,3,51,0,1,1887.3,0
C15482,Individual,61,UK,Premium,Quarterly,1,45.95727328,135.51,0,0,0,28,8.1,Night,26,40,28.3,8.580142277,1,22,4,5,7117.72,1
C15483,Individual,22,USA,Standard,Monthly,1,53.1928234,58.74,0,0,0,16,3.7,Morning,24,0,156.5,154.0347587,0,32,2,0,4127.68,0
C15484,SmallBiz,21,USA,Basic,Quarterly,0,38.01889533,162.06,0,0,1,15,4.6,Afternoon,9,21,24.4,64.6786883,1,-10,3,0,4084.28,1
C15485,SmallBiz,24,India,Standard,Monthly,1,26.47410865,173.72,0,2,0,20,2.5,Night,17,29,113.6,71.05681561,2,24,3,1,2682.54,0
C15486,SmallBiz,65,USA,Standard,Monthly,1,26.38200409,130.44,0,1,0,21,2.9,Night,26,8,35.5,52.82675233,2,21,3,0,3149.77,0
C15487,SmallBiz,20,Canada,Basic,Quarterly,1,38.78821013,141.35,1,0,1,19,6.6,Morning,18,30,72.1,43.72240153,1,-4,1,2,6187.53,0
C15488,Individual,38,Germany,Basic,Monthly,0,1.240260359,95.55,1,0,0,21,9.9,Afternoon,15,36,31.8,100.5345306,0,64,0,1,200.47,1
C15489,Individual,51,UK,Basic,Monthly,1,28.91053564,24.13,1,1,0,14,0.1,Evening,11,32,112.3,175.0676568,0,25,5,2,533.3,0
C15490,SmallBiz,66,UK,Basic,Monthly,0,53.17913743,113.61,1,0,1,15,5.2,Night,30,38,44.9,101.8058451,1,8,2,0,5421.13,0
C15491,Individual,26,UK,Basic,Annual,0,25.7013544,152.56,1,0,1,30,0.8,Night,4,15,198.7,82.95092283,2,7,0,2,3221.86,1
C15492,Individual,37,Germany,Premium,Monthly,0,16.42661635,38.6,1,0,0,19,4,Morning,21,16,185.8,30.27360696,1,41,3,0,690.2,0
C15493,Individual,57,Canada,Basic,Monthly,0,26.4568504,178.56,2,0,1,22,1.9,Afternoon,16,0,134.6,50.30294292,2,-14,2,0,4138.11,0
C15494,Individual,29,UK,Basic,Monthly,0,67.84947456,89.11,0,1,0,22,6.3,Night,28,15,79,19.81692139,2,65,1,1,6376.53,0
C15495,Individual,56,USA,Premium,Monthly,1,4.568009281,64.12,2,0,1,16,0.6,Night,13,8,30.3,35.49623548,5,-31,2,2,535.04,1
C15496,SmallBiz,63,Canada,Standard,Monthly,0,1,147.53,0,0,0,30,3,Afternoon,12,33,43.8,112.7169834,2,16,2,1,2226.99,0
C15497,Individual,45,Canada,Standard,Monthly,0,65.88104006,11.18,0,1,1,21,6.2,Night,23,0,144.7,103.2033459,1,-23,2,2,589.43,0
C15498,Individual,65,Canada,Basic,Quarterly,1,33.38293729,162.58,2,1,0,18,7.8,Morning,14,13,53.9,44.16641439,3,2,3,1,6198.16,0
C15499,Individual,50,UK,Basic,Monthly,0,28.59650305,28.64,1,0,1,22,4.8,Night,21,19,95.7,172.4331975,0,96,0,1,1080.5,0
C15500,SmallBiz,27,Canada,Standard,Quarterly,0,52.51193595,16.98,1,0,0,13,9.5,Evening,12,4,131.3,11.35940096,4,20,2,4,630.4,1
C15501,Enterprise,28,UK,Premium,Quarterly,1,18.88699748,199.34,0,1,1,22,4,Afternoon,16,18,45.8,148.533682,0,54,3,1,4996.88,0
C15502,SmallBiz,24,USA,Standard,Monthly,1,24.47580211,20.37,1,1,0,28,5,Night,27,5,130.9,29.18227041,0,13,8,3,549.01,0
C15503,Individual,35,USA,Standard,Monthly,1,32.9812675,129.39,0,0,1,21,5.2,Morning,10,18,34.7,177.5032517,3,22,3,0,5557.85,0
C15504,Enterprise,36,USA,Standard,Monthly,0,40.97134122,184.47,0,1,1,14,7.4,Afternoon,30,15,7.3,2.775708948,0,0,5,3,5732.66,1
C15505,SmallBiz,31,USA,Basic,Monthly,1,30.25373387,141.08,2,0,1,16,6.7,Evening,28,29,22.9,113.5512856,3,-13,2,1,6100.22,0
C15506,SmallBiz,34,Canada,Standard,Monthly,0,15.52549356,47.34,3,0,1,20,3.2,Afternoon,30,26,190.8,158.0778932,4,26,2,2,816.45,0
C15507,SmallBiz,40,Canada,Standard,Annual,1,19.80456713,49.12,1,0,0,26,9.5,Night,24,12,131.6,76.94732004,2,-4,5,1,746.92,0
C15508,Individual,36,UK,Basic,Monthly,1,50.31140163,112.39,0,0,0,19,0.7,Evening,21,5,33.1,14.76795933,0,-1,2,5,7461.98,0
C15509,Individual,62,USA,Standard,Monthly,1,62.0901439,21.59,0,1,0,18,3.2,Afternoon,18,31,91.5,50.02143775,2,-78,3,0,916.1,1
C15510,Individual,20,India,Standard,Monthly,1,21.54290654,115.41,0,0,1,21,2.7,Evening,21,8,41,35.58235035,3,25,0,1,3077.42,0
