CustomerID,Gender,Age,Country,Plan,ContractType,AutoRenew,TenureMonths,MonthlyCharges,Upgrades,Downgrades,IsPromoEligible,LoginsLast30d,SessionsPerUserLastMonth,PeakUsageTimeOfDay,ActiveDaysLastMonth,LastLoginDaysAgo,UsageTrend3m_Hours,AvgMonthlyUsageHours,SupportTicketsPerMonth,NPS,PaymentDelayDays,FailedPayments_12m,TotalSpend,Churn
C14057,M,34,Germany,Premium,Quarterly,0,51.16,124.78,0,0,0,16,1.8,Evening,23,44,181.2,29.3,0,56,5,1,4830.81,0
C14058,F,33,Canada,Basic,Monthly,1,1.12,125.64,0,1,0,17,5.4,Night,15,19,140.9,38.43,3,41,3,3,968.11,1
C14059,F,35,USA,Basic,Monthly,1,24.71,70.43,1,0,0,29,7.3,Morning,19,33,21.4,67.66,1,-8,2,1,1578.79,0
C14060,M,66,Germany,Standard,Quarterly,1,44.53,12.78,0,3,1,12,3.9,Evening,30,21,30.5,173.38,3,-30,1,0,733.72,0
C14061,F,21,UK,Standard,Monthly,0,13.86,50.51,0,0,1,23,6.1,Evening,14,27,10.4,38.29,2,10,3,1,446.15,1
C14062,M,19,Germany,Premium,Monthly,1,56.18,72.13,2,2,0,17,1.5,Morning,4,19,70.2,71.12,1,51,1,2,2837.91,1
C14063,F,66,Canada,Standard,Monthly,1,29.49,72.17,1,0,1,27,5.6,Night,10,5,70.3,90.13,0,60,1,1,2880.04,0
C14064,F,66,USA,Basic,Annual,1,30.08,90.65,2,0,0,16,2.9,Morning,15,8,165.2,163.99,1,-26,1,1,3113.97,0
C14065,F,48,India,Standard,Quarterly,0,60.04,53.74,1,0,1,18,6.4,Morning,10,31,53.2,55.29,2,-2,3,1,2640.29,0
C14066,F,19,USA,Standard,Monthly,1,49.42,156.16,1,0,1,15,9.3,Afternoon,16,26,83.9,2.19,2,24,2,1,7544.38,0
C14067,M,19,Canada,Premium,Monthly,0,12.97,45.91,0,0,0,23,1.9,Evening,24,30,21,6.74,2,-12,5,5,619.85,1
C14068,M,32,USA,Basic,Quarterly,0,62.81,162.38,1,0,0,12,3.6,Night,26,0,93.5,16.73,0,-83,4,1,7008.26,0
C14069,F,65,USA,Basic,Monthly,0,54.16,116.69,0,0,0,17,9.5,Morning,9,21,95.6,53.2,1,26,1,3,6539.29,1
C14070,M,60,UK,Premium,Quarterly,0,26.04,97.4,0,1,0,22,4.4,Afternoon,21,43,128.5,19.34,0,31,1,2,1976.09,0
C14071,F,46,India,Standard,Quarterly,1,1,73.75,0,0,1,25,8.8,Morning,27,43,177.7,18.45,1,-6,2,1,93.22,1
C14072,F,51,Canada,Standard,Monthly,0,1,33.31,3,0,0,23,1.3,Morning,25,42,156.3,58.66,1,-1,1,0,179.73,1
C14073,F,57,UK,Premium,Monthly,0,16.85,162.91,2,0,1,25,8.3,Morning,22,37,143.5,66.88,1,8,0,1,3999.77,0
C14074,F,49,USA,Basic,Monthly,1,12.28,104.47,1,1,0,26,9.6,Evening,15,27,174.3,64.42,1,16,4,1,1318.69,0
C14075,F,38,USA,Standard,Monthly,1,28.8,49.77,1,2,0,20,2.8,Morning,26,44,54.2,70.83,2,-12,4,1,1775.16,0
C14076,F,47,Germany,Standard,Monthly,1,63.37,194.36,0,0,0,15,5.2,Morning,14,2,103.7,33.86,1,12,2,1,9445.72,0
C14077,M,41,UK,Basic,Monthly,1,41.74,43.06,0,0,0,16,4.4,Evening,17,26,164,142.08,2,27,1,0,1659.15,0
C14078,M,61,Canada,Basic,Quarterly,1,40.52,79.49,1,1,0,19,1.9,Night,30,20,94.4,64.72,1,-13,2,0,2921.55,0
C14079,F,31,Canada,Standard,Annual,1,57.04,67.86,0,1,0,17,7.2,Morning,10,27,132.2,6.92,3,49,4,3,4612.96,1
C14080,M,45,Canada,Basic,Annual,1,32.23,43.35,1,0,0,19,6.7,Afternoon,18,40,6.3,101.51,2,16,1,0,1344.98,0
C14081,F,31,Canada,Standard,Annual,1,24.37,122.53,1,0,1,19,7.3,Morning,30,29,71,74.79,4,-38,5,1,2725.69,0
C14082,M,61,USA,Basic,Quarterly,0,1,13.04,1,0,0,28,2.8,Night,4,25,149,63.03,1,8,2,0,57.47,1
C14083,M,51,USA,Basic,Annual,0,31.53,167.44,1,0,1,22,3.4,Afternoon,10,8,46.8,55.71,2,-47,4,2,4889.94,0
C14084,M,31,UK,Standard,Monthly,1,27.84,143.47,0,1,0,23,6.7,Afternoon,26,39,131,5.61,0,82,2,1,2406.62,0
C14085,F,42,India,Basic,Quarterly,1,41.34,55.79,0,0,1,13,1.1,Morning,29,0,91.1,167.05,2,46,4,0,2925.31,0
C14086,M,29,Canada,Standard,Quarterly,1,11.44,167.75,2,2,1,28,3.1,Afternoon,30,37,173.9,171.99,2,73,5,0,2999.95,0
C14087,F,58,USA,Standard,Annual,1,31.52,180.23,1,0,0,22,9.2,Afternoon,12,28,114,10.65,2,24,3,0,6006.89,0
C14088,F,57,UK,Basic,Monthly,0,4.2,149.33,1,0,1,21,0.3,Afternoon,9,16,79.7,37.74,4,-39,5,0,331.26,1
C14089,F,37,Canada,Basic,Quarterly,1,39.62,19.41,1,0,0,15,7.4,Morning,30,29,115,75.85,2,40,1,0,756.64,0
C14090,M,65,India,Standard,Monthly,1,33.61,97.96,3,0,0,25,1.5,Morning,16,6,12,59.55,0,58,1,1,4078.93,0
C14091,M,59,Canada,Standard,Monthly,1,1,26.81,0,0,1,22,3.9,Evening,25,10,100.8,44.22,0,-84,1,0,34.02,1
C14092,M,24,Germany,Standard,Monthly,0,35.02,13.53,0,0,0,26,2.5,Night,18,19,102,32.45,1,29,5,0,291.17,0
C14093,F,32,Canada,Standard,Annual,1,13.8,53.06,1,0,0,27,2.3,Night,16,22,12.9,135.84,0,-45,3,0,592.29,0
C14094,F,26,Germany,Basic,Annual,1,50.71,183.64,2,0,0,16,1.2,Morning,20,11,13.1,183.24,3,32,2,1,6745.12,0
C14095,M,21,India,Basic,Monthly,1,9.89,81.9,4,1,0,20,5.7,Morning,28,32,63.8,18.36,0,100,2,1,1451.65,0
C14096,F,48,Germany,Basic,Monthly,1,65.24,166.26,1,0,0,21,7.9,Morning,15,26,132.1,4.62,0,32,3,0,7627.58,0
C14097,M,40,India,Basic,Annual,1,47.61,177.53,1,0,1,25,6.1,Night,22,18,132.8,108.72,2,25,0,2,10559.23,0
C14098,M,23,UK,Basic,Annual,1,54.9,70.76,1,0,1,19,6.1,Morning,27,50,73.1,31.37,2,22,2,1,4754.8,0
C14099,M,45,Germany,Standard,Monthly,1,25.62,179.34,1,1,1,28,5.3,Evening,17,0,9.1,119.57,2,0,1,1,5436.62,0
C14100,M,29,Canada,Basic,Monthly,1,14.51,125.99,2,1,1,19,7.7,Afternoon,13,24,158.4,137.05,1,-7,1,1,1864.29,0
C14101,F,64,Canada,Premium,Quarterly,1,31.79,28.87,1,1,0,20,3.4,Afternoon,21,39,55.3,182.98,2,34,4,0,1302.44,0
C14102,M,68,UK,Standard,Annual,0,47.16,151.29,0,0,0,16,2.5,Morning,21,38,27.2,143.91,3,-13,3,1,6086.28,0
C14103,M,39,USA,Standard,Monthly,1,29.64,90.82,2,2,1,22,2.3,Afternoon,13,17,28.8,41.7,6,3,5,1,2711.32,0
C14104,M,41,India,Standard,Quarterly,1,7.18,125.5,3,0,1,24,5.9,Evening,22,0,123.8,11.42,0,-9,2,3,1273.55,1
C14105,M,51,USA,Premium,Annual,0,42.89,102.18,1,0,0,10,7.3,Evening,10,44,158.2,12.08,2,-4,1,1,6110.41,0
C14106,M,36,USA,Basic,Monthly,1,32.56,196.18,0,0,0,23,8.6,Evening,18,15,12.4,24.89,1,-15,2,0,9663.3,0
C14107,M,41,UK,Premium,Annual,1,45.45,143.01,0,1,0,16,3.6,Night,11,28,50.1,51.39,1,50,3,0,8368.65,0
C14108,M,37,UK,Premium,Monthly,1,6.6,51.95,0,0,1,21,9.6,Evening,15,26,31.2,0.21,1,13,4,0,343.35,1
C14109,F,69,Germany,Basic,Quarterly,1,1,160.08,0,1,0,22,4,Afternoon,22,29,1.2,53.5,0,23,2,1,568.31,1
C14110,F,51,Germany,Premium,Annual,1,51.37,139.43,2,0,0,14,0,Night,23,27,62.4,61.42,3,-11,1,1,7205.79,0
C14111,F,64,Germany,Premium,Quarterly,1,35.68,108.97,1,0,1,21,3.6,Night,0,17,1.1,10.9,1,15,3,3,4417.74,1
C14112,F,44,Germany,Basic,Monthly,1,45.74,191.4,0,1,1,22,4.1,Evening,16,16,72.8,68.86,2,-7,2,2,7939.94,0
C14113,M,61,Germany,Premium,Monthly,1,1,100.57,0,0,0,25,5.9,Night,13,6,40,12.98,2,-45,5,2,238.62,1
C14114,F,46,Canada,Basic,Monthly,1,12.21,114.84,0,0,1,20,2,Afternoon,12,30,129.5,55.53,0,24,3,0,1615,0
C14115,F,18,UK,Standard,Quarterly,1,46.84,155.15,0,0,1,15,3.6,Night,28,20,117.9,21.52,1,27,2,2,7201.67,0
C14116,F,63,India,Basic,Annual,0,19.32,166.96,0,1,1,16,9.3,Night,19,18,118.7,46.43,0,28,2,0,3404.91,0
C14117,M,53,India,Basic,Annual,1,53.63,132.29,0,2,0,10,7.1,Evening,11,2,167.4,75.79,2,-4,1,1,9649.84,0
C14118,F,60,India,Premium,Quarterly,1,65.01,154.2,0,0,0,13,5.5,Afternoon,11,21,174.9,198.31,2,-23,2,2,6480.87,0
C14119,F,56,India,Basic,Monthly,1,38.5,158.79,0,1,1,25,6.9,Afternoon,22,12,155.2,26.46,3,36,2,1,7422.97,0
C14120,M,62,India,Standard,Quarterly,1,47.22,172.38,1,1,0,33,2.8,Afternoon,20,0,173.8,151.02,2,-17,5,1,6867.71,0
C14121,F,63,Canada,Standard,Annual,1,1,144.21,0,0,1,17,5,Evening,24,21,86.3,17.28,1,12,2,1,163.48,1
C14122,M,24,UK,Standard,Monthly,0,26.59,120.99,2,1,0,20,2.1,Morning,13,17,91.3,0.65,2,5,2,4,3711.35,1
C14123,F,60,Germany,Standard,Annual,1,40.48,65.25,0,0,1,12,7.9,Afternoon,17,35,182.4,136.42,2,57,2,1,1770.02,0
C14124,M,37,Germany,Premium,Monthly,1,13.89,66.15,0,0,1,21,2,Night,27,5,29.1,15.97,1,19,2,1,770.59,0
C14125,F,37,Germany,Standard,Monthly,1,33.69,46.33,1,0,0,27,8.4,Morning,18,35,184.3,70.6,5,4,2,1,1835.34,0
C14126,F,42,UK,Basic,Monthly,1,37.51,66.23,1,1,0,12,2,Evening,28,5,61.6,20.7,2,-12,2,3,2819.15,0
C14127,F,60,UK,Premium,Annual,1,54.99,161.15,0,1,1,22,3.5,Night,19,0,29.8,151.84,2,-12,4,1,11345.38,0
C14128,M,38,Canada,Basic,Quarterly,0,40.4,143.8,1,1,0,16,1.6,Afternoon,19,34,71,120.31,1,-41,4,2,8932.38,0
C14129,F,26,Canada,Standard,Monthly,1,11,63.47,0,0,0,21,8.5,Night,30,11,70.6,207.97,3,-12,3,0,949.71,0
C14130,M,44,Germany,Premium,Annual,1,27.85,70.56,0,0,1,19,3.8,Evening,25,14,190.2,191.34,2,36,2,0,2478.48,0
C14131,M,45,UK,Premium,Monthly,1,1,196.26,0,0,0,28,1.7,Afternoon,30,25,147.4,53.68,1,-18,3,3,186.97,1
C14132,M,42,Germany,Premium,Monthly,1,31.82,71.02,1,0,1,27,0.1,Night,30,7,83,129.88,0,9,2,0,1412.26,0
C14133,M,53,Canada,Standard,Monthly,1,21.12,49.29,0,1,0,24,2.6,Morning,18,13,113.2,48.8,2,18,1,1,719.53,0
C14134,F,51,Germany,Standard,Monthly,0,3.79,83.92,0,1,0,22,9.3,Afternoon,18,40,52.3,40.74,1,0,3,1,318.97,1
C14135,F,19,Canada,Standard,Annual,1,8.46,146.4,2,2,0,22,1.4,Morning,22,29,163.3,165.09,0,25,2,0,2016.27,0
C14136,F,26,USA,Basic,Quarterly,1,47.68,76.57,2,0,0,21,0,Evening,19,0,94.7,171.82,1,6,4,0,3536.53,0
C14137,M,36,India,Basic,Monthly,1,24.09,168.08,0,0,1,24,2.4,Afternoon,17,6,90.1,122.15,5,-60,3,0,4645.51,0
C14138,F,32,USA,Basic,Monthly,1,37.83,87.89,1,1,1,15,8.3,Morning,25,25,96,189.37,3,-8,2,0,3776.36,0
C14139,M,38,Germany,Premium,Monthly,1,14.11,198.54,1,0,0,27,5.3,Evening,25,7,58.2,10.84,0,-30,3,1,1221.4,1
C14140,M,67,Germany,Standard,Quarterly,1,53.81,38.62,0,0,1,23,7.4,Evening,30,24,65.1,198.82,0,7,2,0,2014.16,0
C14141,M,33,UK,Standard,Monthly,1,50.24,12.1,0,0,0,18,5.2,Morning,21,0,148,85.12,0,-3,2,1,573.45,0
C14142,F,19,India,Basic,Monthly,0,50.78,78.91,1,0,0,27,7.6,Night,28,23,58.7,53.26,1,-24,3,1,3449.81,0
C14143,F,43,Canada,Basic,Quarterly,0,31.17,57.79,0,0,0,18,2.5,Evening,25,20,123.1,33.21,3,-21,4,3,2320.97,1
C14144,M,61,Germany,Basic,Monthly,1,33.95,84.03,0,0,0,23,9.5,Morning,30,36,6.2,128.69,0,-8,2,1,2786.16,0
C14145,F,46,Canada,Standard,Quarterly,1,60.63,34.1,0,0,0,17,3.8,Afternoon,30,31,159.2,45.69,2,2,5,1,1998.93,0
C14146,F,50,Canada,Premium,Monthly,1,57.59,145.14,1,1,1,18,9.3,Night,10,28,19.1,90.87,1,45,2,1,8189.1,0
C14147,M,51,Canada,Basic,Monthly,1,49.97,173.89,0,0,1,11,2.7,Evening,13,29,180.1,13.4,1,50,2,0,6369.67,0
C14148,M,63,USA,Basic,Monthly,0,7.01,132.06,0,0,1,18,4.6,Evening,21,22,1.7,35.67,0,37,1,0,837.97,1
C14149,F,44,Canada,Premium,Monthly,1,43.05,111.06,2,1,0,18,9,Evening,26,2,83,167.29,0,78,0,1,5210.5,0
C14150,M,24,UK,Standard,Monthly,1,34.2,151.88,1,0,0,11,4.4,Night,17,24,129.2,133.11,1,3,8,0,6700.2,0
C14151,M,66,USA,Basic,Monthly,0,45.13,14.74,0,0,1,24,1.2,Evening,10,16,129.4,86.63,1,-40,2,0,846.29,0
C14152,F,32,USA,Basic,Monthly,1,36.29,154.78,0,0,0,15,0.7,Night,19,19,194,34.06,2,-7,1,2,6466.42,0
C14153,F,34,Germany,Standard,Quarterly,0,49.92,110.7,1,0,0,16,6.5,Night,21,26,82.6,182.44,1,26,4,1,5640.48,0
C14154,M,26,India,Standard,Quarterly,1,66.35,123.31,0,1,0,22,4.7,Night,15,37,174.6,57.18,3,-39,3,2,7280.52,0
C14155,F,30,India,Basic,Monthly,1,15.73,186.13,0,0,0,23,0.8,Morning,26,30,128.5,53.29,0,12,4,3,1433.88,1
C14156,M,49,Germany,Premium,Monthly,1,12.58,160.73,0,0,0,27,8.2,Evening,18,56,88.4,56.73,3,-9,1,6,6346.17,1
C14157,M,19,India,Basic,Annual,1,38.61,184.08,1,2,0,25,8.5,Night,15,0,62.1,146.26,1,-3,5,2,5079.9,0
C14158,F,49,Canada,Standard,Annual,1,41.86,116.79,0,0,1,20,2.9,Night,30,8,28.3,129.48,1,70,2,0,4673.09,0
C14159,M,64,UK,Basic,Annual,1,17.15,103.06,0,0,0,22,8.5,Afternoon,30,24,18.5,8.22,0,65,2,2,2242.11,0
C14160,M,37,Canada,Basic,Monthly,1,49.01,60.97,1,0,0,22,2,Evening,11,0,187.4,27.2,2,-43,2,2,2259.46,0
C14161,M,60,India,Standard,Monthly,1,7.73,136.87,0,0,1,23,9,Night,27,38,132.5,46.35,2,36,3,4,152.05,1
C14162,F,36,India,Basic,Monthly,1,39.72,66.62,1,0,0,17,0.6,Night,15,13,93.5,39.75,1,9,2,4,1826.79,1
C14163,F,63,UK,Standard,Monthly,0,47.36,40.27,0,0,1,20,9.8,Morning,12,26,90,143.16,3,29,1,0,2108.08,0
C14164,F,44,USA,Basic,Quarterly,1,15.99,135.94,2,0,0,24,6.8,Night,27,11,69.9,101.3,1,-18,1,0,1385.62,0
C14165,M,53,USA,Basic,Quarterly,1,29.72,112.47,1,0,0,24,4.8,Morning,2,0,179.6,48.45,1,11,4,2,3347.67,1
C14166,M,47,UK,Basic,Monthly,1,39.73,72.02,2,0,0,16,9.9,Night,18,23,132.2,164.98,2,46,2,1,1616.18,0
C14167,F,28,USA,Standard,Annual,1,29.49,107.59,1,0,0,13,3.1,Afternoon,10,8,150.4,19.69,2,-25,1,0,3752.64,0
C14168,F,33,India,Premium,Monthly,1,64.77,46.94,1,1,1,15,7.5,Evening,25,0,173.5,45.61,0,-33,2,0,2633.46,0
C14169,F,43,USA,Standard,Annual,1,33.14,116.88,0,0,1,29,2.5,Afternoon,29,25,101.8,76.94,0,27,1,2,4001.3,0
C14170,M,47,India,Premium,Quarterly,1,26.1,139.34,1,0,0,24,8,Afternoon,23,11,147.5,159.91,1,29,0,1,4128.51,0
C14171,F,19,Germany,Standard,Monthly,1,49.89,99.75,2,0,1,12,5.4,Evening,23,5,72.5,150.99,1,13,0,0,3379.49,0
C14172,M,51,Canada,Standard,Quarterly,1,15.2,40.19,1,0,1,22,5.6,Afternoon,17,22,194.7,125.33,0,3,4,1,1213.29,0
C14173,F,58,USA,Premium,Quarterly,1,43.99,150.76,0,1,0,23,8.2,Morning,12,19,66,50.11,0,35,3,0,7611.86,0
C14174,M,39,Germany,Basic,Monthly,1,12.86,189.38,0,1,1,15,5.2,Evening,21,3,152.4,49.08,1,-2,2,0,1097.49,1
C14175,M,48,USA,Standard,Monthly,1,49.98,99.11,2,0,0,18,3.1,Evening,26,22,50.1,181.73,3,-24,2,3,6023.85,0
C14176,F,38,Germany,Standard,Monthly,1,32.13,195.75,1,1,1,15,9.1,Evening,13,16,171.9,125.25,2,13,3,1,6965.96,0
C14177,M,53,UK,Basic,Monthly,0,28.02,21.65,0,0,1,23,9.1,Evening,16,14,128.9,24.54,3,82,6,0,744.95,0
C14178,F,57,Germany,Basic,Monthly,1,1,197.68,0,0,0,28,7.8,Evening,23,7,147.6,25,1,0,0,0,246.43,1
C14179,M,40,India,Standard,Monthly,0,26.11,132.4,0,0,1,21,9.9,Morning,29,37,125.7,18.27,0,26,2,1,2821.12,0
C14180,M,43,UK,Standard,Monthly,1,14.32,190.93,1,0,0,26,5.7,Evening,18,0,29.3,41.82,3,70,1,0,1351.79,1
C14181,F,35,UK,Basic,Quarterly,1,39.5,44.56,0,0,1,25,4.7,Night,21,28,59.9,15.62,1,-2,3,4,2026.23,1
C14182,M,32,India,Standard,Monthly,0,38.78,100.7,1,2,1,19,3.9,Afternoon,23,20,162.7,105.66,0,56,2,3,4851.73,0
C14183,F,51,USA,Basic,Quarterly,1,59.87,195.69,1,1,0,21,3,Night,13,40,112.5,156.57,4,-5,1,2,7985.21,0
C14184,F,39,UK,Standard,Quarterly,1,64.61,84.15,0,0,0,10,9.2,Morning,15,34,88.7,46.68,0,7,4,2,5670.5,0
C14185,F,45,USA,Standard,Annual,0,11.77,139.68,1,0,1,23,8,Morning,25,40,25.9,139.12,1,10,4,1,1889.79,0
C14186,M,60,Canada,Standard,Monthly,0,32.95,46.13,0,0,0,26,5.5,Afternoon,29,36,144.3,112.89,4,-2,3,0,1589.63,0
C14187,M,66,Germany,Basic,Annual,1,31.87,172.7,2,0,1,17,4.5,Afternoon,17,45,44.4,43.36,1,-11,1,2,6788.36,0
C14188,M,24,Germany,Standard,Monthly,1,25.05,60.1,1,0,0,17,1.2,Evening,5,0,140.5,75.35,1,-18,3,3,1836.46,1
C14189,F,57,India,Basic,Annual,1,10.62,39.35,1,0,1,23,2.3,Morning,25,31,78.8,34.26,0,24,3,4,540.82,0
C14190,F,59,India,Basic,Annual,0,61.61,114.64,1,1,0,25,0.7,Morning,19,23,197.7,103.9,2,7,3,0,4865.8,0
C14191,M,41,Germany,Standard,Monthly,0,44.7,56.94,0,0,1,19,4.7,Morning,15,16,23.2,205.09,2,17,3,1,2551.07,0
C14192,M,52,Canada,Standard,Annual,0,24.47,155.44,0,0,0,23,2.6,Afternoon,19,26,85.1,26.43,0,58,2,1,3384.53,0
C14193,F,30,India,Basic,Annual,1,12.95,169.36,1,1,0,22,2.4,Afternoon,23,9,71.9,5.44,2,43,1,1,5927.2,0
C14194,M,66,Canada,Standard,Monthly,1,15.84,108.64,1,0,0,23,5.8,Evening,9,37,118.9,26.33,1,-2,3,1,1450.49,1
C14195,F,30,India,Basic,Quarterly,0,9.21,14.02,0,0,0,23,4.4,Evening,24,0,167.6,128.77,0,22,3,2,220.74,0
C14196,M,48,UK,Standard,Annual,1,1.42,84.05,0,0,1,25,5,Morning,27,3,19.3,42.38,2,-25,2,5,580.7,1
C14197,F,36,USA,Premium,Monthly,1,27.36,15.56,1,0,0,22,8.3,Morning,18,30,9.4,35.12,4,-19,3,0,479.1,0
C14198,M,46,Germany,Standard,Annual,1,21.7,180.86,0,0,0,14,4.7,Afternoon,22,4,129.5,130.13,3,10,1,4,2397.04,0
C14199,M,39,USA,Basic,Monthly,1,1,61.99,0,0,1,13,0.4,Night,22,0,113.2,68.99,0,59,2,0,498.71,1
C14200,F,58,Germany,Basic,Quarterly,1,33.51,195.1,0,1,0,12,1.8,Afternoon,12,33,153.2,54.63,0,-10,2,0,9087.42,0
C14201,F,38,India,Basic,Monthly,0,53.14,66.46,0,1,1,22,9,Afternoon,15,16,14.1,7.21,1,-23,2,0,2780.56,0
C14202,F,33,USA,Standard,Monthly,0,1,92.9,1,1,0,22,3.4,Afternoon,21,0,107.9,69.73,2,-50,5,1,111.95,1
C14203,M,47,Canada,Standard,Monthly,0,21.93,11.69,1,1,0,24,4.8,Evening,30,7,115,102.73,3,8,5,2,524.68,0
C14204,F,22,India,Premium,Monthly,1,42.79,192.34,2,1,1,19,7.3,Afternoon,14,0,19.7,39.65,1,-11,4,0,11389.19,0
C14205,F,58,UK,Basic,Monthly,0,20.27,104.55,0,1,0,18,1.2,Night,19,38,152.1,138.29,2,4,2,1,2692.28,0
C14206,M,58,USA,Premium,Monthly,1,37.91,34.05,1,0,0,22,2.7,Morning,30,4,60.5,55.25,1,36,0,2,1470.1,0
C14207,F,23,USA,Standard,Annual,1,12.59,166.76,1,0,0,24,8.4,Evening,7,26,3.1,88.55,4,43,3,4,1409.46,1
C14208,F,38,UK,Basic,Annual,0,53.94,63.21,1,0,1,14,5.6,Night,10,25,44.3,25.77,2,37,1,0,3138.49,0
C14209,F,59,Germany,Basic,Monthly,1,1,11.87,1,1,0,22,2.1,Afternoon,11,39,156.5,76.05,0,1,5,0,69.4,1
C14210,M,67,India,Standard,Annual,1,27.73,138.1,1,1,0,14,7.5,Afternoon,22,17,162.4,188.71,1,-1,6,2,4479.07,0
C14211,M,28,UK,Standard,Quarterly,0,14.57,59.01,1,1,0,17,3.7,Afternoon,23,7,87.6,121.79,0,-21,1,2,768.37,0
C14212,M,41,Canada,Premium,Quarterly,1,6.6,191.94,0,0,0,21,7,Night,30,5,39.5,29.93,1,22,2,1,869.42,1
C14213,F,45,India,Basic,Monthly,1,18.22,43.11,1,0,0,27,8.6,Morning,14,55,185.6,12.45,2,-3,3,3,1041.18,0
C14214,M,32,UK,Standard,Monthly,1,39.1,63.31,0,0,1,16,0.4,Morning,30,18,165.3,47.67,0,20,2,1,3692.9,0
C14215,F,56,UK,Standard,Monthly,1,32.71,118.1,0,1,0,16,2,Night,19,27,74.3,66.7,2,11,6,1,4278.82,0
C14216,F,63,USA,Standard,Annual,1,52.75,187.99,0,0,1,14,6.2,Evening,23,28,81.8,13.4,2,25,1,2,13791.48,0
C14217,F,57,USA,Standard,Monthly,1,17.09,74.87,1,1,0,25,4.5,Afternoon,30,43,86.5,87.75,1,-41,1,1,1110.29,0
C14218,M,68,USA,Basic,Monthly,0,52.89,99.47,0,0,0,14,1.2,Morning,23,32,177.5,66.91,2,-8,1,2,4832.6,0
C14219,M,64,India,Basic,Monthly,1,49.6,28.1,1,0,1,16,0.6,Evening,14,33,94.8,75.72,2,8,2,0,952.6,0
C14220,F,36,Germany,Basic,Monthly,1,1,28.55,0,0,0,30,3.3,Night,10,23,185.3,41.85,1,12,0,3,242.82,1
C14221,F,67,India,Standard,Quarterly,1,21.97,168.75,1,0,0,15,4.5,Night,19,24,123.3,68.03,1,28,2,4,6325.66,0
C14222,M,34,USA,Standard,Monthly,0,19.72,58.6,1,0,1,14,6.1,Morning,19,39,67.6,142.77,0,-29,3,1,1690.91,0
C14223,M,20,USA,Standard,Annual,1,32.3,141.74,1,0,1,22,5.5,Night,16,40,103.7,145.96,3,-65,1,2,4305.08,0
C14224,M,20,India,Standard,Quarterly,1,49.44,38.75,3,0,1,22,6.1,Morning,25,51,69.6,180.03,2,-18,1,1,2505.18,0
C14225,F,56,UK,Basic,Monthly,1,46.09,68.24,1,0,0,14,4.2,Evening,2,45,81.1,61.73,2,-14,1,1,3988.52,1
C14226,M,45,UK,Standard,Monthly,1,28.09,128.53,1,0,1,22,3.2,Afternoon,11,23,191.9,96.25,0,-6,2,0,5497.7,0
C14227,M,48,USA,Premium,Quarterly,0,1.61,21.74,0,1,1,22,4.7,Morning,21,20,71.9,34.25,1,-12,3,2,66.89,1
C14228,M,59,USA,Basic,Monthly,0,1,73.01,0,0,0,19,4.7,Evening,23,18,117.6,32.39,0,24,1,0,322.76,1
C14229,F,66,Germany,Standard,Monthly,1,11.55,69.55,1,0,0,29,1.1,Afternoon,9,0,9.6,54.88,4,-13,0,2,249.63,1
C14230,M,64,UK,Basic,Quarterly,1,16.64,30.66,1,0,0,28,2.8,Evening,17,0,161,16.46,1,19,2,0,453.94,0
C14231,F,25,Germany,Basic,Monthly,1,29.36,79.1,1,0,0,24,2.1,Evening,14,11,116.8,9.42,3,20,4,0,2861.38,0
C14232,F,34,USA,Basic,Quarterly,0,14.47,136.36,0,1,1,19,3.9,Morning,30,24,113.4,11.15,1,11,1,2,1842.76,0
C14233,F,52,USA,Basic,Monthly,0,40.5,161.96,1,0,1,21,7.5,Night,23,15,154.6,10.39,3,77,3,3,5726.37,1
C14234,M,53,Germany,Standard,Monthly,0,34.46,70.73,2,0,0,27,2.7,Evening,21,29,69.7,15.17,3,-19,0,1,1906.2,0
C14235,M,44,Germany,Basic,Quarterly,1,51.4,126.69,0,1,0,13,0.3,Morning,21,21,98.7,184.8,0,-48,3,3,7074.83,0
C14236,M,57,USA,Premium,Quarterly,1,44.94,24.89,0,0,0,14,3.9,Night,22,25,135.9,13.28,2,-43,1,0,1255.76,0
C14237,F,62,Canada,Premium,Monthly,0,50.19,133.47,1,0,0,20,7.5,Night,28,23,60.8,54.33,3,-15,1,2,4477.8,0
C14238,M,50,USA,Premium,Monthly,1,41.83,105.82,0,0,0,19,3.8,Night,16,19,78.2,172.96,2,44,1,2,4162.99,0
C14239,F,67,UK,Basic,Annual,1,21.57,120.4,1,0,0,19,3.8,Evening,9,19,80.5,55.74,1,14,4,2,2311.68,1
C14240,M,28,USA,Basic,Quarterly,1,17.4,140.83,2,1,0,19,7.6,Night,20,17,6.8,121.55,1,15,2,1,2972.59,0
C14241,M,38,India,Basic,Quarterly,0,1,161.51,1,0,0,14,1.3,Afternoon,13,30,153.4,32.63,0,83,8,2,509.94,1
C14242,M,23,USA,Premium,Monthly,0,69.29,15.07,0,0,0,16,1.6,Afternoon,20,0,14.1,85.87,0,-94,4,1,982.98,0
C14243,M,65,Canada,Basic,Annual,0,37.16,22.78,0,2,0,22,1.2,Night,16,20,116.5,13.42,1,-28,4,1,643.11,0
C14244,F,38,UK,Standard,Annual,0,10.25,150.08,2,1,1,28,9.7,Morning,20,20,10.4,80.35,0,2,2,0,1090.99,1
